numero,valor
106736,227032
106737,670407
106738,479718
106739,571308
106740,118856
106741,1308277
106742,1306915
106743,53442
106744,281243
106745,1274801
106746,1191269
106747,461250
106748,1309803
106749,1224632
106750,22464
106751,674117
106752,177566
106753,958079
106754,751209
106755,726631
106756,180353
106757,1425598
106758,613477
106759,102749
106760,1313517
106761,676919
106762,291378
106763,883178
106764,88853
106765,218613
106766,423414
106767,53761
106768,1122184
106769,59536
106770,1009308
106771,995932
106772,179040
106773,819661
106774,1498389
106775,802888
106776,1281095
106777,135925
106778,1212751
106779,539579
106780,1213040
106781,1022519
106782,177723
106783,238458
106784,484428
106785,976759
106786,1436073
106787,1091739
106788,1400600
106789,255354
106790,479438
106791,152768
106792,262431
106793,369058
106794,924166
106795,533262
106796,463200
106797,160462
106798,516803
106799,350551
106800,473579
106801,689254
106802,1435028
106803,554890
106804,468655
106805,424154
106806,221329
106807,910974
106808,309320
106809,813555
106810,168154
106811,913812
106812,710499
106813,546592
106814,1176726
106815,1221990
106816,768058
106817,129122
106818,1339756
106819,42826
106820,1289230
106821,595091
106822,53382
106823,3071
106824,1452292
106825,1430868
106826,866787
106827,857241
106828,1013244
106829,756407
106830,738952
106831,943102
106832,1468930
106833,301983
106834,724990
106835,699054
106836,489365
106837,787274
106838,645357
106839,283370
106840,1032846
106841,286282
106842,932847
106843,666602
106844,979736
106845,267486
106846,227378
106847,708672
106848,1172600
106849,908697
106850,1382294
106851,221455
106852,1276096
106853,653471
106854,1314401
106855,771063
106856,1332174
106857,1354855
106858,509901
106859,1273997
106860,1140635
106861,711517
106862,559453
106863,276091
106864,35241
106865,419192
106866,661934
106867,759830
106868,9488
106869,32129
106870,378008
106871,535914
106872,923134
106873,1317436
106874,1160986
106875,1085226
106876,103322
106877,274919
106878,1328466
106879,717163
106880,519150
106881,929214
106882,683247
106883,1153468
106884,1147092
106885,1072011
106886,1243565
106887,634078
106888,189687
106889,462928
106890,120317
106891,481182
106892,518652
106893,1195078
106894,1343787
106895,940119
106896,1043856
106897,1275819
106898,750778
106899,393315
106900,892621
106901,629237
106902,70508
106903,237230
106904,932270
106905,755117
106906,1480855
106907,1093104
106908,764566
106909,1414252
106910,489601
106911,323898
106912,212752
106913,612455
106914,1192646
106915,1127456
106916,755373
106917,662609
106918,1474624
106919,1078613
106920,1481074
106921,1049965
106922,100081
106923,890484
106924,422732
106925,367618
106926,673457
106927,1153634
106928,70768
106929,1072666
106930,156886
106931,1368206
106932,543395
106933,406039
106934,43482
106935,996346
106936,800591
106937,554799
106938,1335695
106939,1351299
106940,1460919
106941,691081
106942,164034
106943,1459848
106944,1060236
106945,1299800
106946,666960
106947,770021
106948,394581
106949,311104
106950,227981
106951,701518
106952,972673
106953,996918
106954,824315
106955,58713
106956,1162446
106957,1422892
106958,305068
106959,1429597
106960,53961
106961,28902
106962,1023286
106963,712980
106964,34074
106965,851096
106966,455546
106967,28169
106968,865491
106969,1187560
106970,500270
106971,715685
106972,177961
106973,20341
106974,303228
106975,1487602
106976,1165825
106977,873047
106978,136824
106979,39883
106980,423103
106981,150125
106982,1436299
106983,908994
106984,306137
106985,73990
106986,709726
106987,477448
106988,210480
106989,1047559
106990,734087
106991,1473220
106992,116858
106993,212490
106994,1273802
106995,1420135
106996,1069973
106997,371601
106998,1433
106999,1392603
107000,172867
107001,1275463
107002,892914
107003,240376
107004,404036
107005,1258479
107006,444363
107007,1129184
107008,1007338
107009,176751
107010,1358065
107011,335914
107012,816676
107013,153668
107014,710343
107015,527964
107016,1283457
107017,1166771
107018,100991
107019,241535
107020,914259
107021,709837
107022,300786
107023,709904
107024,685571
107025,1430690
107026,1142225
107027,183295
107028,1060226
107029,229775
107030,369768
107031,1142963
107032,227204
107033,472180
107034,780621
107035,148730
107036,918087
107037,681009
107038,249565
107039,206717
107040,1245309
107041,298919
107042,1073728
107043,1288393
107044,247363
107045,903129
107046,1189876
107047,425967
107048,1085817
107049,997621
107050,882852
107051,1353330
107052,16628
107053,10365
107054,1440951
107055,1112743
107056,358330
107057,954385
107058,41372
107059,819781
107060,1328556
107061,1394491
107062,1379852
107063,183182
107064,703752
107065,691594
107066,1288397
107067,391931
107068,83605
107069,625410
107070,421560
107071,539309
107072,92999
107073,756976
107074,1043942
107075,1243194
107076,828157
107077,428390
107078,195105
107079,68917
107080,218981
107081,714491
107082,901475
107083,37410
107084,1350018
107085,1334737
107086,558434
107087,1309242
107088,195891
107089,970111
107090,104888
107091,79309
107092,1477424
107093,28166
107094,267679
107095,1173313
107096,149262
107097,133345
107098,792270
107099,204164
107100,775916
107101,1333591
107102,997271
107103,392804
107104,676090
107105,1366152
107106,1202774
107107,957870
107108,645902
107109,1215562
107110,700776
107111,495568
107112,1443230
107113,1190035
107114,588184
107115,992824
107116,816541
107117,1427254
107118,1063250
107119,111474
107120,674455
107121,1035823
107122,385241
107123,272182
107124,28149
107125,352083
107126,697681
107127,714658
107128,376829
107129,377342
107130,1345658
107131,845032
107132,405199
107133,1212538
107134,1361220
107135,151277
107136,479802
107137,1400244
107138,168543
107139,477755
107140,777280
107141,1495165
107142,927637
107143,1261866
107144,464540
107145,1300853
107146,222973
107147,185446
107148,827418
107149,223588
107150,1288358
107151,111355
107152,334106
107153,568517
107154,1444186
107155,1014262
107156,995970
107157,1184951
107158,228048
107159,237295
107160,209638
107161,1441111
107162,1051376
107163,1019732
107164,388872
107165,365775
107166,1183793
107167,820661
107168,1350350
107169,1159088
107170,688659
107171,674078
107172,128720
107173,1176174
107174,963563
107175,755700
107176,1004282
107177,30520
107178,1016445
107179,927064
107180,651401
107181,1044900
107182,1469605
107183,879423
107184,922915
107185,1419732
107186,991001
107187,408869
107188,746530
107189,41071
107190,877340
107191,149498
107192,254052
107193,208864
107194,93304
107195,1456178
107196,1106331
107197,1321595
107198,1450469
107199,748124
107200,1243460
107201,122323
107202,1203880
107203,1132995
107204,915570
107205,348580
107206,1131347
107207,994986
107208,1292671
107209,1038765
107210,32632
107211,449546
107212,316214
107213,1460494
107214,470072
107215,468544
107216,237386
107217,814781
107218,1322873
107219,1114801
107220,621676
107221,208781
107222,72140
107223,1354050
107224,1016174
107225,786159
107226,355714
107227,502837
107228,203242
107229,169864
107230,1492006
107231,1464232
107232,288802
107233,454572
107234,109038
107235,24184
107236,353330
107237,991509
107238,786962
107239,841956
107240,228280
107241,793228
107242,1393124
107243,215388
107244,948745
107245,1238227
107246,252248
107247,311440
107248,12195
107249,70168
107250,1190736
107251,763056
107252,179763
107253,401694
107254,481668
107255,196522
107256,63858
107257,424430
107258,793952
107259,476672
107260,844511
107261,728580
107262,1425227
107263,443095
107264,664305
107265,301579
107266,39165
107267,131523
107268,1058367
107269,794567
107270,34559
107271,4514
107272,580359
107273,1288663
107274,308440
107275,986741
107276,1037166
107277,1447670
107278,1221961
107279,1263587
107280,1162885
107281,704442
107282,786383
107283,786562
107284,1479288
107285,1040968
107286,1084347
107287,409388
107288,1223610
107289,744725
107290,234321
107291,883617
107292,1094625
107293,1036606
107294,954182
107295,19696
107296,366168
107297,100884
107298,362347
107299,693135
107300,1334067
107301,1050826
107302,620415
107303,436238
107304,1079046
107305,475284
107306,210636
107307,779782
107308,59115
107309,919864
107310,586311
107311,925597
107312,1343097
107313,1208332
107314,1390616
107315,668503
107316,887313
107317,344534
107318,1204148
107319,1046380
107320,175404
107321,765538
107322,1123213
107323,432990
107324,229870
107325,504385
107326,1253760
107327,501101
107328,397958
107329,1024596
107330,640430
107331,933414
107332,547757
107333,828528
107334,859201
107335,924996
107336,290101
107337,1013268
107338,572630
107339,338339
107340,1369545
107341,878944
107342,183938
107343,1056627
107344,431580
107345,331685
107346,1075323
107347,256048
107348,1452082
107349,384421
107350,37512
107351,1489982
107352,774211
107353,1190016
107354,1399919
107355,607855
107356,22027
107357,176939
107358,514766
107359,19020
107360,1412457
107361,1193770
107362,1355670
107363,734547
107364,1369465
107365,149172
107366,889592
107367,1314534
107368,824590
107369,243410
107370,111544
107371,717697
107372,1211948
107373,995694
107374,1496564
107375,121679
107376,921187
107377,763832
107378,1029135
107379,1325947
107380,77150
107381,1489659
107382,372806
107383,1009082
107384,663532
107385,614381
107386,821376
107387,1248925
107388,339349
107389,816767
107390,1083479
107391,1297839
107392,251346
107393,300083
107394,412495
107395,1243096
107396,427707
107397,1159782
107398,1226794
107399,1302607
107400,1412799
107401,645529
107402,641927
107403,165398
107404,550326
107405,94660
107406,853119
107407,98495
107408,804713
107409,850955
107410,369670
107411,1320888
107412,716428
107413,899654
107414,733746
107415,491296
107416,54098
107417,1133307
107418,346433
107419,465097
107420,1222569
107421,1245316
107422,929815
107423,8104
107424,381487
107425,64124
107426,1015712
107427,1056763
107428,1326436
107429,1317411
107430,405927
107431,1095272
107432,884127
107433,1406642
107434,1191130
107435,432204
107436,250493
107437,888744
107438,851643
107439,374552
107440,1156561
107441,355468
107442,51720
107443,962293
107444,1387687
107445,951378
107446,908989
107447,264851
107448,983583
107449,386715
107450,1207859
107451,358485
107452,222212
107453,991196
107454,850169
107455,330221
107456,632744
107457,287094
107458,28729
107459,1033229
107460,138888
107461,1290927
107462,808693
107463,1264144
107464,692470
107465,807348
107466,1448
107467,508747
107468,1058356
107469,220430
107470,17216
107471,461261
107472,1336683
107473,1443094
107474,465008
107475,509423
107476,1376610
107477,1482625
107478,742453
107479,334734
107480,958753
107481,716701
107482,46594
107483,1199965
107484,773211
107485,921058
107486,821132
107487,782787
107488,520826
107489,710850
107490,1378575
107491,107164
107492,576493
107493,1037728
107494,569888
107495,1085078
107496,605401
107497,221999
107498,805772
107499,1358945
107500,1093709
107501,608469
107502,543722
107503,1394586
107504,683661
107505,1144767
107506,444764
107507,316447
107508,646434
107509,1131414
107510,781317
107511,692111
107512,1471375
107513,668669
107514,923665
107515,199058
107516,871740
107517,375807
107518,490997
107519,1342196
107520,366082
107521,155394
107522,884901
107523,588929
107524,536108
107525,1444690
107526,475339
107527,1469882
107528,391019
107529,1320206
107530,1417788
107531,464746
107532,278423
107533,248072
107534,1054986
107535,492461
107536,1101647
107537,233061
107538,1204090
107539,1196847
107540,1192040
107541,491553
107542,1098031
107543,1185903
107544,549042
107545,165626
107546,1199511
107547,84088
107548,91691
107549,794832
107550,1394285
107551,1016161
107552,466664
107553,172221
107554,468349
107555,895465
107556,266750
107557,587633
107558,73640
107559,408671
107560,985466
107561,406941
107562,1116014
107563,72220
107564,1475617
107565,86115
107566,466075
107567,401658
107568,160496
107569,155040
107570,1279055
107571,1156033
107572,685012
107573,557534
107574,749086
107575,1046031
107576,288528
107577,1162089
107578,483440
107579,852070
107580,1365228
107581,1236729
107582,543921
107583,808126
107584,459588
107585,623058
107586,45
107587,498439
107588,1307420
107589,250224
107590,743719
107591,1010769
107592,1006085
107593,739896
107594,336229
107595,542454
107596,1058011
107597,1380668
107598,1379067
107599,1005158
107600,275018
107601,575439
107602,1286791
107603,1380680
107604,1071889
107605,1427647
107606,611021
107607,571805
107608,51381
107609,1051255
107610,445807
107611,369381
107612,480123
107613,617550
107614,51930
107615,6582
107616,1462894
107617,1384044
107618,1211479
107619,98158
107620,241630
107621,1106039
107622,650747
107623,1345620
107624,127163
107625,348845
107626,558437
107627,118364
107628,400036
107629,1030824
107630,6337
107631,279054
107632,574066
107633,198028
107634,493616
107635,1301708
107636,936216
107637,1232032
107638,425277
107639,1202771
107640,1304260
107641,386503
107642,1234622
107643,1179974
107644,1195740
107645,217338
107646,173076
107647,96531
107648,809449
107649,59086
107650,792265
107651,1199270
107652,1337698
107653,980239
107654,30828
107655,478569
107656,1339155
107657,1090342
107658,1004630
107659,935457
107660,121049
107661,629303
107662,1311703
107663,926822
107664,420686
107665,401308
107666,1340416
107667,917069
107668,433236
107669,1364020
107670,200058
107671,1087036
107672,484698
107673,959429
107674,777238
107675,1497489
107676,199990
107677,1047608
107678,877972
107679,26067
107680,625232
107681,438271
107682,972931
107683,946099
107684,319273
107685,1284226
107686,184908
107687,1002660
107688,684605
107689,142756
107690,1383254
107691,852902
107692,392922
107693,1055393
107694,78480
107695,838576
107696,688784
107697,1444831
107698,255077
107699,137239
107700,1371138
107701,623150
107702,1007014
107703,248723
107704,1418335
107705,377009
107706,242506
107707,1153821
107708,341495
107709,979461
107710,1337501
107711,1025983
107712,1019524
107713,991951
107714,1045928
107715,928916
107716,758921
107717,601564
107718,47157
107719,833764
107720,903597
107721,25743
107722,1146754
107723,1475409
107724,1436674
107725,388423
107726,1480963
107727,1268090
107728,474063
107729,1289057
107730,303809
107731,1084114
107732,254462
107733,42192
107734,125394
107735,137793
107736,1461889
107737,976643
107738,1014616
107739,1362583
107740,341261
107741,1211904
107742,664009
107743,421079
107744,1066029
107745,1116662
107746,448135
107747,520917
107748,722027
107749,843227
107750,380615
107751,599395
107752,377164
107753,1092075
107754,879938
107755,1382231
107756,1055623
107757,714855
107758,511918
107759,1802
107760,1260777
107761,1272267
107762,1145921
107763,896940
107764,1417791
107765,879390
107766,1450778
107767,669641
107768,1239647
107769,1185476
107770,35386
107771,447460
107772,614472
107773,57573
107774,244916
107775,1048159
107776,955411
107777,713382
107778,354265
107779,940118
107780,1364403
107781,236290
107782,204128
107783,1269738
107784,698924
107785,735674
107786,212764
107787,1184348
107788,1299740
107789,359610
107790,1445402
107791,447492
107792,862305
107793,46942
107794,1231430
107795,1258114
107796,622265
107797,102110
107798,499061
107799,624254
107800,719642
107801,1426655
107802,1284397
107803,518004
107804,1387365
107805,1393565
107806,564009
107807,547355
107808,882050
107809,262392
107810,1484682
107811,681493
107812,905697
107813,1322546
107814,10915
107815,464208
107816,494667
107817,226185
107818,284036
107819,185397
107820,1111525
107821,1418585
107822,1360560
107823,1046960
107824,906262
107825,781759
107826,113081
107827,59561
107828,82922
107829,217663
107830,468077
107831,314735
107832,453559
107833,915481
107834,1454820
107835,1407
107836,1356621
107837,379253
107838,1310796
107839,1341626
107840,437186
107841,172439
107842,760378
107843,586961
107844,299601
107845,444647
107846,491460
107847,1366422
107848,465799
107849,1207517
107850,905695
107851,108887
107852,1436294
107853,595758
107854,1161048
107855,1424493
107856,468716
107857,949602
107858,340371
107859,919771
107860,176973
107861,461695
107862,231604
107863,543171
107864,747197
107865,234460
107866,484119
107867,130538
107868,329999
107869,1303976
107870,371142
107871,1248663
107872,529690
107873,732070
107874,663603
107875,349328
107876,501478
107877,1163267
107878,754850
107879,1358233
107880,1452650
107881,163739
107882,1042343
107883,675335
107884,179474
107885,1131990
107886,965796
107887,740446
107888,550062
107889,24791
107890,882451
107891,1340280
107892,45551
107893,1176496
107894,1160988
107895,440656
107896,321938
107897,890238
107898,131522
107899,232297
107900,1323886
107901,241566
107902,280443
107903,1053265
107904,1209689
107905,1236784
107906,633190
107907,625031
107908,901924
107909,986269
107910,116463
107911,131820
107912,1225523
107913,873785
107914,701685
107915,117071
107916,546316
107917,616518
107918,126563
107919,796241
107920,1345803
107921,771930
107922,196305
107923,1115482
107924,586220
107925,1404855
107926,1061907
107927,685468
107928,501582
107929,937683
107930,307047
107931,1334706
107932,385071
107933,348177
107934,997756
107935,933477
107936,249364
107937,1240870
107938,169830
107939,1018461
107940,1481729
107941,37687
107942,382614
107943,1467795
107944,1103367
107945,1281980
107946,1139269
107947,1434289
107948,484463
107949,272576
107950,400985
107951,714866
107952,1299074
107953,1413633
107954,990416
107955,263169
107956,1496751
107957,247916
107958,582303
107959,1070742
107960,131854
107961,908350
107962,1028386
107963,1253622
107964,456614
107965,1348013
107966,1432182
107967,13642
107968,196301
107969,1395033
107970,681810
107971,490466
107972,100838
107973,1025976
107974,1190418
107975,1381247
107976,1092183
107977,581626
107978,1472323
107979,885977
107980,1324121
107981,1276305
107982,1357761
107983,299361
107984,927681
107985,11606
107986,58762
107987,29534
107988,745011
107989,142233
107990,478276
107991,1449565
107992,400454
107993,363240
107994,224012
107995,335591
107996,1163656
107997,243587
107998,1016281
107999,1058365
108000,1274476
108001,297837
108002,28220
108003,917094
108004,1178698
108005,333267
108006,132259
108007,1233993
108008,986228
108009,190294
108010,835378
108011,864899
108012,420563
108013,841203
108014,922354
108015,1161525
108016,610212
108017,87029
108018,1448026
108019,1499240
108020,1245245
108021,1401258
108022,1317697
108023,246386
108024,82390
108025,1424301
108026,784316
108027,1356055
108028,1042681
108029,859314
108030,1250479
108031,1468717
108032,853394
108033,1402767
108034,962102
108035,666003
108036,269918
108037,1106624
108038,405882
108039,474964
108040,1074943
108041,182092
108042,18451
108043,535080
108044,973831
108045,827217
108046,99669
108047,1022551
108048,41266
108049,474315
108050,787197
108051,437104
108052,567389
108053,237904
108054,1337160
108055,709081
108056,1495613
108057,926031
108058,809826
108059,1203020
108060,1110482
108061,539554
108062,83914
108063,283943
108064,1388908
108065,815303
108066,301007
108067,627960
108068,724857
108069,730093
108070,231172
108071,2235
108072,1052358
108073,21709
108074,1178882
108075,1153496
108076,575540
108077,1320918
108078,833313
108079,67184
108080,475385
108081,600695
108082,803534
108083,1491049
108084,1449757
108085,1346046
108086,1180509
108087,684940
108088,851951
108089,1429903
108090,1093920
108091,1343737
108092,713971
108093,966371
108094,999600
108095,293966
108096,1312543
108097,579179
108098,1147371
108099,1188427
108100,1274232
108101,843393
108102,616002
108103,1485340
108104,24636
108105,1260910
108106,273476
108107,982631
108108,633320
108109,812404
108110,907612
108111,1156695
108112,281231
108113,56734
108114,704265
108115,815250
108116,679416
108117,1335411
108118,1031519
108119,275996
108120,1419703
108121,1220523
108122,516585
108123,322856
108124,988127
108125,1057093
108126,993288
108127,467414
108128,343733
108129,1123335
108130,319159
108131,21508
108132,212539
108133,1046026
108134,785369
108135,258307
108136,482807
108137,412589
108138,1449591
108139,1479912
108140,645226
108141,14755
108142,447146
108143,919006
108144,1344909
108145,450282
108146,508624
108147,81198
108148,458206
108149,1301982
108150,1250927
108151,112053
108152,552361
108153,723767
108154,651849
108155,1008475
108156,644482
108157,735386
108158,728440
108159,561574
108160,1181233
108161,365734
108162,1209559
108163,950082
108164,87694
108165,1141241
108166,540055
108167,223288
108168,1026295
108169,1105933
108170,418508
108171,1140708
108172,1190243
108173,93568
108174,1096398
108175,182881
108176,670041
108177,1048502
108178,988004
108179,1225774
108180,180962
108181,605169
108182,968936
108183,477205
108184,516547
108185,1405664
108186,249609
108187,826079
108188,702760
108189,1077409
108190,347814
108191,931735
108192,1111351
108193,533449
108194,157432
108195,255215
108196,789431
108197,428409
108198,342263
108199,1416923
108200,624036
108201,804988
108202,1236602
108203,315551
108204,310333
108205,854148
108206,853548
108207,771588
108208,1403653
108209,569976
108210,447805
108211,332495
108212,657336
108213,444020
108214,986057
108215,886159
108216,1026491
108217,176864
108218,351924
108219,907862
108220,183921
108221,814479
108222,660014
108223,1144658
108224,1287980
108225,571926
108226,201381
108227,909391
108228,1300762
108229,681122
108230,598845
108231,1401527
108232,627200
108233,1310239
108234,1260630
108235,456919
108236,1447332
108237,589136
108238,238327
108239,269059
108240,1024676
108241,996830
108242,322425
108243,889658
108244,50238
108245,210073
108246,838499
108247,1084894
108248,858402
108249,579578
108250,360594
108251,474791
108252,501781
108253,1286872
108254,1080223
108255,253872
108256,1215616
108257,681710
108258,1215813
108259,1229348
108260,933487
108261,118756
108262,1126885
108263,310113
108264,82321
108265,930645
108266,1316277
108267,403733
108268,839188
108269,1442920
108270,753060
108271,342072
108272,295705
108273,210825
108274,399357
108275,1427237
108276,1094206
108277,787778
108278,1100457
108279,1048483
108280,913423
108281,1065568
108282,655723
108283,1228792
108284,226127
108285,812343
108286,1419556
108287,107027
108288,107568
108289,1137032
108290,236946
108291,1432168
108292,468051
108293,706902
108294,1425095
108295,806163
108296,1087918
108297,703463
108298,877424
108299,341519
108300,708153
108301,1403895
108302,1101818
108303,974737
108304,301289
108305,1343907
108306,661740
108307,104505
108308,1088702
108309,718992
108310,814215
108311,1428601
108312,1024276
108313,1146493
108314,617905
108315,1341477
108316,886139
108317,384781
108318,86411
108319,754772
108320,1089335
108321,106174
108322,27690
108323,1025840
108324,1187606
108325,845628
108326,441557
108327,284006
108328,465374
108329,590619
108330,568225
108331,1486194
108332,82016
108333,1136182
108334,504424
108335,318792
108336,1246010
108337,132874
108338,250797
108339,980652
108340,287747
108341,446163
108342,1312942
108343,1350135
108344,448705
108345,1053287
108346,127467
108347,19332
108348,103249
108349,807375
108350,1489887
108351,756569
108352,1216352
108353,652176
108354,503418
108355,770510
108356,77260
108357,515565
108358,536618
108359,1000170
108360,84189
108361,1287606
108362,1037440
108363,510802
108364,584027
108365,1471570
108366,162251
108367,828874
108368,520272
108369,198587
108370,1327314
108371,1140678
108372,1256353
108373,80429
108374,312815
108375,1271494
108376,1214645
108377,1496576
108378,453972
108379,1035423
108380,1037591
108381,1488888
108382,1204420
108383,343650
108384,294794
108385,909617
108386,183012
108387,824845
108388,1201273
108389,1200818
108390,14854
108391,811412
108392,1413924
108393,456549
108394,727259
108395,1343768
108396,1172017
108397,873910
108398,1064118
108399,1106625
108400,319112
108401,698443
108402,1467088
108403,416518
108404,677555
108405,806159
108406,97717
108407,1281608
108408,1094671
108409,534917
108410,372655
108411,952844
108412,552187
108413,1388646
108414,668667
108415,721775
108416,1030991
108417,809900
108418,1042783
108419,1163356
108420,656891
108421,268633
108422,280016
108423,122772
108424,216908
108425,346097
108426,1197785
108427,1477247
108428,1351907
108429,466226
108430,603548
108431,1127292
108432,689484
108433,1120278
108434,306605
108435,669831
108436,583742
108437,902416
108438,1112764
108439,993750
108440,937778
108441,189289
108442,237785
108443,1220682
108444,630755
108445,328719
108446,1206906
108447,1481661
108448,1362689
108449,128463
108450,225914
108451,960087
108452,554497
108453,868549
108454,808403
108455,519894
108456,961762
108457,182015
108458,634907
108459,1228687
108460,1461518
108461,596154
108462,572045
108463,212176
108464,240852
108465,14358
108466,761509
108467,1093314
108468,461397
108469,1084236
108470,1304042
108471,992359
108472,1418855
108473,830544
108474,1112391
108475,602830
108476,384045
108477,443053
108478,1166440
108479,779476
108480,1249772
108481,543918
108482,1421144
108483,673469
108484,212564
108485,524105
108486,770940
108487,738810
108488,187612
108489,1262213
108490,1065949
108491,77614
108492,456516
108493,787050
108494,860245
108495,63088
108496,527923
108497,94922
108498,912334
108499,1431066
108500,731949
108501,1143391
108502,628109
108503,772001
108504,1453414
108505,363331
108506,361364
108507,955783
108508,567201
108509,1048499
108510,534681
108511,464304
108512,1482944
108513,169440
108514,1068974
108515,1068644
108516,278260
108517,1158458
108518,1177337
108519,622834
108520,37924
108521,33748
108522,165049
108523,1199515
108524,1157156
108525,64858
108526,281732
108527,184051
108528,1123521
108529,33045
108530,433620
108531,1080252
108532,399980
108533,1084282
108534,92810
108535,556276
108536,316283
108537,129289
108538,1141427
108539,1444747
108540,679660
108541,1066560
108542,314045
108543,173193
108544,797304
108545,488240
108546,481938
108547,1419103
108548,562195
108549,73444
108550,735191
108551,103244
108552,514962
108553,408137
108554,508898
108555,20637
108556,698614
108557,1040996
108558,746801
108559,488187
108560,829766
108561,701652
108562,1123527
108563,981171
108564,1163510
108565,712388
108566,1373830
108567,1330766
108568,291470
108569,1212167
108570,804062
108571,132136
108572,25800
108573,1484409
108574,390781
108575,372672
108576,918085
108577,733413
108578,1492927
108579,83573
108580,281805
108581,1444453
108582,1169471
108583,198060
108584,214277
108585,1402066
108586,60143
108587,68625
108588,176776
108589,444353
108590,286077
108591,801592
108592,1317172
108593,107959
108594,917505
108595,831166
108596,524353
108597,1057565
108598,108363
108599,520083
108600,354440
108601,688052
108602,1427618
108603,870227
108604,1483115
108605,312611
108606,867245
108607,793590
108608,759291
108609,154304
108610,204867
108611,1046886
108612,1255880
108613,105387
108614,427652
108615,612579
108616,1137527
108617,935475
108618,919094
108619,511161
108620,37043
108621,872827
108622,1274871
108623,1174565
108624,577802
108625,893380
108626,886745
108627,71977
108628,383663
108629,892572
108630,227542
108631,1457862
108632,66265
108633,646661
108634,615
108635,378263
108636,1285266
108637,1088072
108638,901588
108639,16150
108640,1179110
108641,59725
108642,1427640
108643,569313
108644,797072
108645,902592
108646,597434
108647,817031
108648,1386418
108649,155262
108650,511185
108651,1140395
108652,794657
108653,980726
108654,246897
108655,1405576
108656,307077
108657,721441
108658,492351
108659,1038970
108660,303771
108661,918399
108662,200385
108663,1323569
108664,99538
108665,293907
108666,918635
108667,136689
108668,1268411
108669,379785
108670,1358237
108671,807828
108672,358950
108673,265800
108674,151052
108675,1332415
108676,1140481
108677,471867
108678,1209760
108679,462152
108680,959973
108681,709547
108682,53293
108683,1409060
108684,1187671
108685,224251
108686,569368
108687,1309976
108688,328118
108689,88521
108690,428417
108691,832938
108692,415417
108693,247466
108694,444039
108695,756370
108696,245482
108697,109357
108698,1330742
108699,580152
108700,1347049
108701,8895
108702,636501
108703,1309987
108704,371780
108705,96011
108706,1499999
108707,183562
108708,1477108
108709,525704
108710,1427172
108711,104560
108712,605401
108713,447101
108714,561926
108715,1472062
108716,1271685
108717,222911
108718,480984
108719,1000539
108720,475988
108721,1267278
108722,788828
108723,369042
108724,127863
108725,491148
108726,760746
108727,1388283
108728,1059972
108729,1335969
108730,773174
108731,479055
108732,1279449
108733,192669
108734,606700
108735,730773
108736,595621
108737,685280
108738,751100
108739,48474
108740,649582
108741,1314900
108742,259956
108743,6061
108744,83417
108745,1175460
108746,267092
108747,1371811
108748,1311559
108749,83244
108750,1390008
108751,689085
108752,1058273
108753,549078
108754,356920
108755,764873
108756,224651
108757,810583
108758,502413
108759,373124
108760,1004234
108761,920546
108762,1082364
108763,1174923
108764,1264360
108765,1342122
108766,458216
108767,1345584
108768,293412
108769,9838
108770,308290
108771,1182623
108772,1320125
108773,69802
108774,1399145
108775,841010
108776,161546
108777,1279182
108778,1090151
108779,1072500
108780,293766
108781,1296611
108782,218361
108783,1305034
108784,1387064
108785,719828
108786,1445523
108787,699663
108788,690559
108789,1959
108790,647565
108791,250583
108792,1256494
108793,137188
108794,192494
108795,210510
108796,527379
108797,571125
108798,1175266
108799,57951
108800,1420292
108801,506186
108802,1312339
108803,555141
108804,1332033
108805,1487878
108806,1235161
108807,1148972
108808,743907
108809,1233110
108810,1180143
108811,1021133
108812,1303943
108813,1079750
108814,124363
108815,349424
108816,1054610
108817,1020379
108818,1403643
108819,47679
108820,1287348
108821,886969
108822,1479624
108823,1089244
108824,1359119
108825,1286664
108826,594837
108827,1325512
108828,898591
108829,1324981
108830,64960
108831,276619
108832,1088314
108833,731490
108834,1339605
108835,811543
108836,639676
108837,1412713
108838,93207
108839,830828
108840,1100768
108841,408100
108842,619603
108843,1088564
108844,262775
108845,703659
108846,435639
108847,929520
108848,353964
108849,1112413
108850,1176826
108851,1092352
108852,247946
108853,935816
108854,850173
108855,472364
108856,311247
108857,140764
108858,830349
108859,1294241
108860,200061
108861,937993
108862,946761
108863,1023441
108864,1201622
108865,472614
108866,135258
108867,1480563
108868,407403
108869,861000
108870,1374257
108871,187821
108872,186496
108873,560788
108874,659926
108875,1130792
108876,197911
108877,251802
108878,462763
108879,366493
108880,1223012
108881,369510
108882,1103768
108883,1197344
108884,315141
108885,865790
108886,260871
108887,1384491
108888,702500
108889,1396296
108890,420774
108891,702901
108892,1138256
108893,1192087
108894,446487
108895,1095702
108896,934412
108897,414322
108898,614136
108899,1157717
108900,1051068
108901,283832
108902,1227152
108903,931345
108904,940717
108905,569452
108906,533666
108907,1226287
108908,270904
108909,1384157
108910,1307148
108911,757012
108912,319669
108913,815947
108914,213221
108915,719033
108916,741841
108917,670840
108918,341982
108919,579181
108920,802697
108921,1140244
108922,546806
108923,1455533
108924,592776
108925,958027
108926,541982
108927,1404118
108928,249624
108929,239927
108930,626672
108931,1392417
108932,102440
108933,57399
108934,1173038
108935,620113
108936,940802
108937,967279
108938,1343227
108939,1478609
108940,1304842
108941,816325
108942,398518
108943,1093179
108944,1414739
